Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
12,4023,Blaney (P),Ryan Blaney (P),Frd,Menards/Richmond Water Heaters,31.1387273,21,30.388,7,30.639,8,30.768,6,30.873,6,31.032,8,31.074,5,31.113,2,Final Practice,5175
42,4013,Dillon,Ty Dillon,Chv,SunseekerResorts.com,31.1458571,22,30.875,29,30.969,27,31.001,16,31.022,12,31.08,9,31.101,6,NA,NA,Final Practice,5175
16,4224,Gragson(i),Noah Gragson(i),Chv,Cure Token,31.1867368,23,30.764,24,30.849,18,31.31,24,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
34,3832,McDowell,Michael McDowell,Frd,WISE-EV,31.1869375,24,30.755,23,30.916,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
31,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protectioni,31.21655,25,30.417,8,30.655,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
7,4096,LaJoie,Corey LaJoie,Chv,Circle B Diecast,31.2257273,26,30.81,27,31.169,31,31.26,22,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
2,4180,Cindric # (P),Austin Cindric # (P),Frd,Snap on,31.2296111,27,30.926,31,31.145,30,31.261,23,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
41,4104,Custer,Cole Custer,Frd,HaasTooling.com,31.2862941,28,30.843,28,30.918,25,31.179,20,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
17,3989,Buescher,Chris Buescher,Frd,Fastenal,31.2883571,29,30.308,6,30.561,5,30.802,7,30.958,9,NA,NA,NA,NA,NA,NA,Final Practice,5175
21,4217,Burton #,Harrison Burton #,Frd,Menards/MasterForce,31.4365185,30,30.537,10,30.866,21,31.037,17,31.107,14,NA,NA,NA,NA,NA,NA,Final Practice,5175
38,4231,Gilliland #,Todd Gilliland #,Frd,CITGARD,31.4803158,31,30.887,30,30.954,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
77,3808,Cassill(i),Landon Cassill(i),Chv,Voyager: Crypto for All,31.5978,32,31.087,33,31.388,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
78,3973,McLeod(i),BJ McLeod(i),Frd,Circle B Diecast,31.6175,33,31.375,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
15,3669,Yeley(i),JJ Yeley(i),Frd,RWR,31.6892222,34,31.301,34,31.461,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
10,40,Almirola,Aric Almirola,Frd,Farmland,31.725,35,31.467,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
51,4125,Ware,Cody Ware,Frd,Nurtec ODT,31.7382381,36,31.028,32,31.291,32,31.478,25,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5175
